product_id,brand,category,gender,collection,silhouette,color,list_price
10312,Dries Van Noten,Bags,W,Capsule,Cropped,White,136.68
10313,Bottega Veneta,Tops,M,Fall/Winter,Straight,Navy,998.95
10314,A.P.C.,Bags,W,Spring/Summer,Minimal,Gray,985.18
10315,Khaite,Dresses,W,Resort,Sport,Metallic,492.24
10316,Acne Studios,Accessories,W,Capsule,Platform,White,35.0
10317,Kiko Kostadinov,Accessories,M,Resort,Tailored,White,584.61
10318,A.P.C.,Outerwear,W,Capsule,Slim,Gray,557.5
10319,Gucci,Tops,W,Resort,Utility,White,346.03
10320,Palm Angels,Bags,U,Pre-Fall,Micro,Gray,607.67
10321,Chloé,Dresses,W,Resort,Tailored,Navy,366.3
10322,Balenciaga,Outerwear,W,Capsule,Straight,Black,627.18
10323,VETEMENTS,Dresses,W,Pre-Fall,Sport,Black,168.29
10324,Fear of God,Bottoms,M,Spring/Summer,Micro,Denim Blue,430.05
10325,Maison Margiela,Bottoms,U,Fall/Winter,Slim,Red,467.8
10326,Acne Studios,Outerwear,U,Spring/Summer,Maxi,Black,338.21
10327,Fendi,Shoes,W,Collab,Slim,Denim Blue,553.1
10328,Rick Owens,Bags,W,Fall/Winter,Slim,Black,480.28
10329,Ganni,Bottoms,W,Spring/Summer,Oversized,Beige,271.04
10330,A.P.C.,Tops,M,Fall/Winter,Straight,Pink,490.86
10331,AMI,Accessories,M,Spring/Summer,Platform,Black,468.48
10332,Jacquemus,Shoes,M,Spring/Summer,A-Line,Black,649.92
10333,Gucci,Accessories,M,Capsule,Cropped,Green,698.44
10334,JW Anderson,Bags,W,Spring/Summer,Maxi,Gray,347.77
10335,Marni,Tops,W,Collab,Slip,Black,390.86
10336,Kenzo,Shoes,W,Capsule,Sport,White,318.84
10337,Jacquemus,Outerwear,M,Pre-Fall,Boxy,Pink,353.26
10338,Ralph Lauren,Tops,W,Spring/Summer,Wide-Leg,Gray,289.26
10339,Palm Angels,Shoes,U,Capsule,Utility,Beige,381.52
10340,Loewe,Outerwear,W,Capsule,Sport,Metallic,449.16
10341,Alexander McQueen,Tops,W,Spring/Summer,Slim,Black,163.36
10342,Kiko Kostadinov,Accessories,W,Capsule,Utility,White,197.54
10343,Chloé,Tops,W,Pre-Fall,Cropped,Denim Blue,240.5
10344,A.P.C.,Shoes,W,Pre-Fall,Cropped,Gray,416.13
10345,Kenzo,Shoes,W,Spring/Summer,Utility,Pink,35.0
10346,Comme des Garçons,Dresses,M,Capsule,Straight,Black,860.86
10347,Tibi,Bags,M,Fall/Winter,Straight,Navy,163.97
10348,Marni,Tops,W,Fall/Winter,Micro,Green,530.26
10349,Jacquemus,Outerwear,W,Resort,Wide-Leg,Black,538.15
10350,Balenciaga,Bags,W,Fall/Winter,Platform,Metallic,811.78
10351,Jacquemus,Bottoms,W,Pre-Fall,Sport,Brown,464.24
10352,Off-White,Tops,W,Spring/Summer,Maxi,Black,292.32
10353,Celine,Dresses,M,Spring/Summer,Slip,Black,489.7
10354,Diesel,Shoes,W,Fall/Winter,Cropped,Pink,228.85
10355,Ganni,Dresses,M,Pre-Fall,Tailored,Beige,755.14
10356,Stone Island,Bags,M,Fall/Winter,Cropped,Beige,367.54
10357,Dries Van Noten,Bottoms,W,Fall/Winter,Straight,Green,582.74
10358,Tibi,Bags,W,Collab,Boxy,Navy,252.43
10359,Jacquemus,Accessories,W,Resort,Minimal,Metallic,178.11
10360,Celine,Dresses,W,Resort,Platform,Navy,601.26
10361,Tibi,Shoes,U,Fall/Winter,Cropped,Beige,439.95
10362,Balenciaga,Dresses,M,Pre-Fall,Micro,Black,490.97
10363,Fendi,Tops,W,Capsule,Wide-Leg,Denim Blue,323.29
10364,Burberry,Tops,M,Fall/Winter,Utility,White,781.54
10365,Burberry,Shoes,M,Pre-Fall,Slip,Gray,680.6
10366,Bottega Veneta,Outerwear,M,Capsule,Straight,Black,601.38
10367,VETEMENTS,Bottoms,W,Fall/Winter,Oversized,Black,523.17
10368,Balenciaga,Bottoms,W,Spring/Summer,Platform,Black,174.28
10369,Zimmermann,Accessories,U,Fall/Winter,Sport,Black,388.66
10370,Off-White,Dresses,W,Fall/Winter,Platform,Beige,319.14
10371,Chloé,Tops,W,Capsule,Boxy,Beige,218.75
10372,The Row,Bottoms,W,Collab,Straight,Pink,715.85
10373,Fear of God,Outerwear,M,Pre-Fall,Maxi,Pink,422.13
10374,Issey Miyake,Tops,W,Spring/Summer,Platform,Black,490.33
10375,Off-White,Shoes,M,Fall/Winter,Slip,Black,337.42
10376,A.P.C.,Tops,W,Capsule,Micro,Green,209.09
10377,Fear of God,Tops,W,Fall/Winter,Maxi,Black,508.25
10378,Kenzo,Accessories,W,Fall/Winter,Wide-Leg,Black,233.68
10379,Prada,Tops,U,Resort,Sport,Brown,637.66
10380,Kiko Kostadinov,Dresses,M,Fall/Winter,Oversized,Navy,489.92
10381,Fear of God,Accessories,M,Capsule,Slip,Green,242.02
10382,Ganni,Outerwear,U,Pre-Fall,Cropped,Black,78.94
10383,Ralph Lauren,Bottoms,M,Spring/Summer,A-Line,Metallic,422.83
10384,Rick Owens,Bags,W,Resort,Cropped,Denim Blue,148.55
10385,Saint Laurent,Bags,W,Fall/Winter,Platform,Denim Blue,35.0
10386,Zimmermann,Shoes,M,Fall/Winter,Wide-Leg,Green,409.77
10387,Khaite,Shoes,M,Spring/Summer,Minimal,Red,312.39
10388,Ganni,Outerwear,M,Spring/Summer,Wide-Leg,Navy,418.07
10389,Prada,Outerwear,U,Pre-Fall,Maxi,Gray,570.07
10390,Fendi,Outerwear,M,Collab,Platform,Navy,450.27
10391,Alexander McQueen,Accessories,W,Capsule,Slip,Navy,545.81
10392,Rick Owens,Tops,M,Spring/Summer,Micro,Metallic,242.97
10393,Chloé,Shoes,M,Capsule,A-Line,Pink,575.43
10394,Loewe,Outerwear,M,Capsule,Minimal,Red,590.53
10395,Dries Van Noten,Accessories,W,Fall/Winter,Boxy,Black,37.81
10396,Celine,Bags,W,Fall/Winter,Minimal,Red,245.02
10397,Kenzo,Bags,U,Capsule,Utility,Black,433.82
10398,Issey Miyake,Accessories,M,Spring/Summer,Boxy,Green,574.43
10399,Miu Miu,Shoes,W,Collab,Wide-Leg,White,599.08
10400,Ralph Lauren,Accessories,W,Fall/Winter,Tailored,Gray,557.3
10401,Off-White,Accessories,M,Resort,Minimal,Black,405.62
10402,Burberry,Outerwear,M,Capsule,Slip,Green,611.42
10403,A.P.C.,Outerwear,W,Resort,Straight,Gray,216.79
10404,Marni,Shoes,U,Spring/Summer,Utility,White,510.34
10405,Jacquemus,Dresses,W,Spring/Summer,Slip,Brown,495.81
10406,Ralph Lauren,Tops,M,Pre-Fall,A-Line,Denim Blue,748.24
10407,Prada,Shoes,W,Fall/Winter,Tailored,Brown,278.75
10408,VETEMENTS,Shoes,W,Spring/Summer,Minimal,Denim Blue,338.78
10409,Miu Miu,Bottoms,W,Spring/Summer,Wide-Leg,Metallic,227.05
10410,Gucci,Outerwear,M,Fall/Winter,Minimal,Red,232.11
10411,The Row,Accessories,U,Collab,Boxy,Beige,334.55
10412,AMI,Dresses,U,Resort,Cropped,Navy,764.18
10413,Ganni,Outerwear,M,Collab,Cropped,Black,580.87
10414,JW Anderson,Bags,W,Resort,Boxy,Beige,735.25
10415,Miu Miu,Bags,W,Capsule,Sport,Black,559.83
10416,Acne Studios,Bottoms,W,Spring/Summer,Straight,Brown,165.18
10417,Issey Miyake,Bags,U,Collab,Minimal,Gray,347.58
10418,Maison Margiela,Outerwear,W,Fall/Winter,Oversized,Denim Blue,611.29
10419,Stone Island,Shoes,W,Spring/Summer,Tailored,Gray,357.37
10420,VETEMENTS,Accessories,M,Fall/Winter,Wide-Leg,Black,631.55
10421,Zimmermann,Shoes,M,Pre-Fall,Sport,Gray,417.51
10422,Fear of God,Tops,U,Collab,Slip,Green,587.07
10423,UGG,Bottoms,W,Collab,Slip,Denim Blue,757.97
10424,Kiko Kostadinov,Shoes,W,Spring/Summer,Straight,Red,520.59
10425,Palm Angels,Bottoms,W,Pre-Fall,Platform,Navy,706.77
10426,Khaite,Accessories,M,Collab,Maxi,Gray,675.95
10427,Zimmermann,Bags,M,Pre-Fall,Boxy,Red,452.67
10428,Ganni,Bottoms,U,Pre-Fall,Cropped,Black,70.81
10429,AMI,Shoes,W,Fall/Winter,Minimal,Denim Blue,47.24
10430,Moncler,Outerwear,M,Fall/Winter,Slim,Black,281.08
10431,Zimmermann,Tops,M,Collab,Oversized,White,684.59
10432,Jacquemus,Outerwear,W,Collab,Wide-Leg,Pink,339.08
10433,Chloé,Bottoms,W,Capsule,Slip,Metallic,735.41
10434,Palm Angels,Tops,M,Capsule,Straight,Pink,180.03
10435,Ganni,Bottoms,W,Fall/Winter,Utility,Black,258.61
10436,Balenciaga,Tops,M,Spring/Summer,Wide-Leg,Navy,41.5
10437,Alexander McQueen,Outerwear,W,Fall/Winter,Oversized,Pink,421.96
10438,Tibi,Outerwear,W,Pre-Fall,Sport,Metallic,505.16
10439,Moncler,Bottoms,U,Capsule,Minimal,Gray,754.82
10440,Prada,Shoes,U,Resort,Straight,Beige,989.13
10441,Alexander McQueen,Tops,W,Fall/Winter,Wide-Leg,Beige,79.71
10442,Acne Studios,Bottoms,M,Fall/Winter,Utility,Metallic,504.66
10443,Burberry,Accessories,M,Spring/Summer,Sport,Denim Blue,385.87
10444,UGG,Bottoms,U,Spring/Summer,Slim,Navy,286.66
10445,Chloé,Bottoms,W,Fall/Winter,Cropped,Black,384.43
10446,Bottega Veneta,Bottoms,M,Resort,Maxi,White,441.39
10447,Tibi,Accessories,M,Fall/Winter,Cropped,Navy,175.0
10448,Alexander McQueen,Tops,M,Capsule,Utility,Black,363.04
10449,Versace,Bottoms,W,Pre-Fall,Wide-Leg,Metallic,632.46
10450,Jacquemus,Bags,M,Fall/Winter,Minimal,White,236.09
10451,Miu Miu,Dresses,W,Fall/Winter,Cropped,Red,457.32
10452,UGG,Tops,M,Fall/Winter,Wide-Leg,Brown,388.22
10453,Tory Burch,Bottoms,M,Spring/Summer,Micro,Black,838.87
10454,Off-White,Tops,M,Fall/Winter,Minimal,Gray,317.62
10455,Jacquemus,Shoes,M,Resort,Oversized,Brown,61.26
10456,Marni,Bags,M,Pre-Fall,Oversized,Denim Blue,564.33
10457,JW Anderson,Shoes,W,Fall/Winter,Minimal,White,762.99
10458,Fear of God,Outerwear,W,Resort,A-Line,Red,625.14
10459,Balenciaga,Bags,W,Resort,Maxi,Red,255.22
10460,Comme des Garçons,Shoes,W,Pre-Fall,Micro,White,408.55
10461,VETEMENTS,Bottoms,M,Collab,Tailored,Black,547.46
10462,Off-White,Tops,M,Fall/Winter,Utility,Gray,370.9
10463,Celine,Accessories,U,Fall/Winter,Tailored,White,381.04
10464,Acne Studios,Outerwear,M,Collab,Tailored,White,320.05
10465,AMI,Bags,U,Spring/Summer,Slim,Black,445.95
10466,Jacquemus,Tops,U,Spring/Summer,Cropped,Green,396.49
10467,Alexander McQueen,Dresses,U,Fall/Winter,A-Line,Gray,198.01
10468,Zimmermann,Shoes,U,Pre-Fall,A-Line,White,35.0
10469,Loewe,Accessories,W,Spring/Summer,Sport,Black,495.16
10470,Fendi,Bags,M,Capsule,Sport,Beige,605.59
10471,Alexander McQueen,Outerwear,M,Capsule,Wide-Leg,Brown,545.23
10472,Ralph Lauren,Bags,U,Capsule,A-Line,Red,298.91
10473,Prada,Accessories,W,Capsule,Platform,Black,310.25
10474,Palm Angels,Outerwear,M,Capsule,Utility,Gray,572.38
10475,Tory Burch,Tops,W,Capsule,Wide-Leg,White,524.21
10476,Alexander McQueen,Accessories,W,Collab,Tailored,Metallic,108.45
10477,Givenchy,Dresses,M,Capsule,Straight,Brown,334.89
10478,Loewe,Outerwear,W,Pre-Fall,Sport,Black,626.9
10479,Fear of God,Bags,M,Capsule,Micro,White,493.94
10480,Maison Margiela,Accessories,W,Fall/Winter,Sport,Black,475.05
10481,Fear of God,Outerwear,W,Collab,Oversized,Black,273.25
10482,UGG,Bags,U,Fall/Winter,Micro,Red,423.38
10483,Palm Angels,Shoes,M,Fall/Winter,Slip,Pink,40.56
10484,Diesel,Shoes,W,Collab,Slip,Beige,317.36
10485,A.P.C.,Outerwear,W,Resort,Platform,Beige,35.0
10486,Celine,Accessories,W,Spring/Summer,Sport,Denim Blue,230.79
10487,Dries Van Noten,Accessories,U,Capsule,Cropped,Black,445.2
10488,Tibi,Outerwear,M,Spring/Summer,Slim,Beige,915.49
10489,Marni,Bags,W,Fall/Winter,Micro,Metallic,637.92
10490,Ganni,Bottoms,M,Collab,Cropped,Navy,446.72
10491,Bottega Veneta,Outerwear,W,Pre-Fall,Oversized,Red,434.17
10492,Issey Miyake,Dresses,W,Fall/Winter,Micro,White,277.82
10493,Acne Studios,Bags,M,Fall/Winter,Tailored,White,702.86
10494,Loewe,Dresses,U,Capsule,Boxy,Gray,505.87
10495,Miu Miu,Outerwear,U,Spring/Summer,Boxy,Denim Blue,218.56
10496,Zimmermann,Bags,U,Spring/Summer,Platform,Brown,531.12
10497,Loewe,Bottoms,W,Fall/Winter,Maxi,Beige,400.23
10498,Kenzo,Dresses,W,Spring/Summer,Sport,White,491.84
10499,Totême,Bottoms,M,Spring/Summer,Boxy,Beige,630.62
10500,UGG,Accessories,M,Fall/Winter,Cropped,White,313.47
10501,Versace,Dresses,W,Spring/Summer,Micro,Black,563.2
10502,Stone Island,Bags,W,Fall/Winter,Slim,Black,232.76
10503,Alexander McQueen,Accessories,W,Spring/Summer,Slip,Denim Blue,35.0
10504,Jacquemus,Dresses,W,Fall/Winter,Slim,Black,220.1
10505,Versace,Bags,W,Spring/Summer,Boxy,Brown,368.52
10506,AMI,Tops,W,Collab,Cropped,Green,718.22
10507,Acne Studios,Tops,U,Fall/Winter,Maxi,Gray,499.03
10508,Balenciaga,Shoes,M,Spring/Summer,Tailored,White,675.96
10509,Balenciaga,Shoes,W,Capsule,Wide-Leg,White,359.75
10510,UGG,Accessories,U,Capsule,Maxi,Beige,344.43
10511,Comme des Garçons,Bottoms,W,Resort,Straight,Denim Blue,482.75
10512,AMI,Tops,M,Pre-Fall,Utility,Navy,551.81
10513,The Row,Bottoms,W,Pre-Fall,Straight,Black,228.48
10514,Fear of God,Accessories,U,Spring/Summer,Minimal,Black,194.29
10515,Jacquemus,Dresses,M,Capsule,Tailored,Brown,584.68
10516,Off-White,Tops,M,Resort,Utility,Green,502.59
10517,VETEMENTS,Dresses,U,Resort,Sport,Black,844.54
10518,Kenzo,Shoes,M,Spring/Summer,Straight,Black,322.67
10519,Palm Angels,Outerwear,U,Capsule,Sport,Black,418.6
10520,Givenchy,Shoes,W,Pre-Fall,Platform,Denim Blue,383.59
10521,Ralph Lauren,Bottoms,M,Fall/Winter,Micro,Beige,388.38
10522,Kiko Kostadinov,Bags,M,Spring/Summer,Platform,Gray,458.18
10523,Diesel,Bags,M,Fall/Winter,Maxi,Black,312.03
10524,Alexander McQueen,Bags,U,Fall/Winter,Oversized,Denim Blue,504.88
10525,Comme des Garçons,Outerwear,W,Pre-Fall,Tailored,Brown,741.01
10526,Zimmermann,Dresses,M,Spring/Summer,A-Line,Gray,877.4
10527,Alexander McQueen,Outerwear,W,Fall/Winter,Slip,Beige,372.61
10528,Balenciaga,Bottoms,W,Spring/Summer,Wide-Leg,Beige,398.12
10529,Totême,Tops,M,Fall/Winter,Platform,Denim Blue,389.58
10530,Balenciaga,Bottoms,W,Pre-Fall,Straight,Black,426.53
10531,Ganni,Tops,W,Pre-Fall,Slip,Beige,176.57
10532,Stone Island,Tops,M,Pre-Fall,Utility,Gray,492.74
10533,Bottega Veneta,Shoes,W,Spring/Summer,Slim,Pink,762.89
10534,Totême,Bags,U,Spring/Summer,Straight,Gray,419.24
10535,Palm Angels,Shoes,W,Resort,Utility,Red,434.08
10536,JW Anderson,Shoes,U,Spring/Summer,Platform,Denim Blue,215.44
10537,AMI,Bottoms,W,Spring/Summer,Straight,Navy,257.75
10538,Ganni,Outerwear,W,Spring/Summer,A-Line,Beige,350.13
10539,Tibi,Outerwear,M,Fall/Winter,Micro,Black,340.25
10540,Alexander McQueen,Dresses,M,Capsule,Utility,Green,35.0
10541,Comme des Garçons,Accessories,M,Capsule,Minimal,Navy,299.93
10542,Jacquemus,Dresses,U,Capsule,Platform,Beige,220.41
10543,Givenchy,Bottoms,W,Capsule,Sport,Navy,531.79
10544,JW Anderson,Bags,W,Resort,Oversized,Black,35.0
10545,AMI,Bottoms,M,Capsule,A-Line,Black,612.82
10546,Dries Van Noten,Tops,W,Spring/Summer,Maxi,Gray,433.02
10547,Marni,Accessories,W,Pre-Fall,Oversized,Navy,414.38
10548,VETEMENTS,Outerwear,M,Fall/Winter,Sport,Gray,380.29
10549,Moncler,Dresses,M,Spring/Summer,Utility,White,343.61
10550,Fear of God,Tops,U,Collab,Micro,Beige,346.73
10551,Moncler,Tops,W,Pre-Fall,Slip,Pink,210.07
10552,Rick Owens,Accessories,M,Fall/Winter,Tailored,Gray,237.34
10553,Ralph Lauren,Shoes,M,Capsule,Boxy,Beige,323.53
10554,VETEMENTS,Dresses,W,Resort,A-Line,Navy,460.4
10555,Saint Laurent,Outerwear,M,Fall/Winter,Micro,Black,396.68
10556,Marni,Accessories,W,Capsule,Sport,Beige,543.08
10557,Issey Miyake,Bottoms,M,Capsule,Slim,Black,567.6
10558,Zimmermann,Outerwear,M,Resort,Platform,Denim Blue,461.14
10559,JW Anderson,Dresses,W,Spring/Summer,Cropped,Brown,270.93
10560,Saint Laurent,Outerwear,U,Resort,Wide-Leg,Black,601.23
10561,Acne Studios,Bags,W,Spring/Summer,Boxy,Brown,201.72
10562,Khaite,Bottoms,W,Fall/Winter,Sport,Gray,635.25
10563,Moncler,Tops,W,Spring/Summer,Utility,Black,567.8
10564,Ralph Lauren,Tops,W,Spring/Summer,Maxi,Black,703.05
10565,Marni,Tops,W,Collab,Slim,Beige,549.89
10566,Palm Angels,Tops,M,Spring/Summer,Tailored,Black,533.2
10567,Kiko Kostadinov,Shoes,M,Collab,Sport,Brown,195.68
10568,Bottega Veneta,Tops,M,Pre-Fall,Slim,Denim Blue,35.0
10569,Moncler,Dresses,M,Collab,Utility,Black,566.13
10570,JW Anderson,Bags,W,Resort,Platform,Pink,525.72
10571,Alexander McQueen,Shoes,W,Capsule,Sport,Black,217.83
10572,Saint Laurent,Dresses,W,Spring/Summer,Utility,Red,656.37
10573,Balenciaga,Bottoms,W,Fall/Winter,Wide-Leg,Beige,210.79
10574,Maison Margiela,Bottoms,W,Pre-Fall,Wide-Leg,Beige,374.33
10575,AMI,Tops,M,Pre-Fall,Oversized,Metallic,479.93
10576,Fear of God,Bottoms,U,Resort,Platform,Black,125.18
10577,AMI,Accessories,W,Fall/Winter,Minimal,Brown,464.61
10578,Alexander McQueen,Dresses,W,Fall/Winter,Micro,Black,726.48
10579,Totême,Tops,M,Capsule,Maxi,Brown,152.26
10580,A.P.C.,Tops,M,Capsule,Micro,Denim Blue,35.0
10581,AMI,Bottoms,M,Spring/Summer,Sport,Red,37.45
10582,Off-White,Tops,M,Spring/Summer,Utility,Green,275.95
10583,Off-White,Tops,M,Pre-Fall,Utility,Green,576.12
10584,Palm Angels,Dresses,W,Fall/Winter,Cropped,Green,413.46
10585,Dries Van Noten,Shoes,W,Pre-Fall,Boxy,Black,582.3
10586,Prada,Shoes,W,Fall/Winter,Slim,Black,455.29
10587,AMI,Shoes,W,Resort,Platform,Denim Blue,894.0
10588,Maison Margiela,Dresses,W,Resort,Slim,White,35.0
10589,The Row,Bags,M,Resort,Micro,Pink,632.48
10590,Off-White,Tops,M,Fall/Winter,Utility,Green,633.74
10591,Acne Studios,Dresses,W,Collab,Boxy,Metallic,625.47
10592,Tibi,Bags,W,Spring/Summer,Cropped,Beige,488.15
10593,Khaite,Shoes,M,Spring/Summer,Boxy,White,425.05
10594,Balenciaga,Accessories,M,Collab,Minimal,Gray,419.01
10595,Bottega Veneta,Outerwear,M,Fall/Winter,Utility,Denim Blue,99.97
10596,Fendi,Shoes,W,Pre-Fall,Sport,Pink,633.27
10597,Totême,Bags,W,Resort,Boxy,Gray,449.16
10598,Ganni,Bottoms,W,Fall/Winter,Utility,Green,465.13
10599,Bottega Veneta,Tops,W,Spring/Summer,Utility,White,222.71
10600,AMI,Bottoms,U,Fall/Winter,Utility,Pink,493.27
10601,Versace,Bags,U,Capsule,Wide-Leg,Brown,985.08
10602,Jacquemus,Tops,U,Resort,Utility,White,647.78
10603,Alexander McQueen,Bags,W,Spring/Summer,A-Line,Beige,444.26
10604,The Row,Shoes,M,Fall/Winter,Slim,Navy,218.92
10605,The Row,Dresses,W,Spring/Summer,Utility,Black,625.2
10606,Diesel,Dresses,M,Resort,Slim,Red,457.93
10607,Issey Miyake,Accessories,W,Fall/Winter,Micro,Red,740.56
10608,Khaite,Outerwear,W,Spring/Summer,Straight,Brown,386.22
10609,Gucci,Outerwear,M,Spring/Summer,Utility,Red,520.59
10610,Maison Margiela,Dresses,W,Resort,Slim,Brown,35.0
10611,Ganni,Outerwear,W,Spring/Summer,Cropped,Green,396.56
10612,Fear of God,Tops,M,Pre-Fall,A-Line,Pink,410.79
10613,Tory Burch,Outerwear,W,Collab,Minimal,Green,491.93
10614,Dries Van Noten,Accessories,M,Fall/Winter,Micro,Beige,578.4
10615,Totême,Dresses,W,Spring/Summer,Sport,Red,35.0
10616,Comme des Garçons,Tops,M,Resort,Tailored,Denim Blue,553.32
10617,Off-White,Tops,W,Capsule,Sport,Brown,600.24
10618,Issey Miyake,Tops,W,Pre-Fall,Platform,Red,491.64
10619,Givenchy,Bottoms,M,Resort,Platform,Denim Blue,558.66
10620,Off-White,Tops,M,Capsule,Utility,Green,688.98
10621,Chloé,Bags,W,Capsule,Utility,Metallic,271.55
10622,The Row,Dresses,W,Pre-Fall,Slip,Gray,299.45
10623,Gucci,Outerwear,W,Spring/Summer,Micro,Beige,274.67
10624,Stone Island,Bags,W,Fall/Winter,Tailored,White,705.92
10625,Jacquemus,Bottoms,M,Resort,Cropped,Gray,52.08
10626,Comme des Garçons,Outerwear,W,Capsule,Slim,Black,291.8
10627,AMI,Shoes,M,Collab,Platform,Gray,273.15
10628,Totême,Shoes,M,Resort,Cropped,Metallic,162.84
10629,Loewe,Dresses,W,Fall/Winter,Maxi,Red,556.92
10630,Zimmermann,Bottoms,W,Spring/Summer,Sport,Black,407.1
10631,Marni,Shoes,M,Pre-Fall,Minimal,White,35.0
10632,Givenchy,Accessories,W,Resort,Slip,Green,742.75
10633,Gucci,Dresses,M,Fall/Winter,Slim,White,452.95
10634,Kenzo,Accessories,W,Pre-Fall,Tailored,Brown,362.27
10635,Fendi,Dresses,W,Capsule,A-Line,White,358.54
10636,Dries Van Noten,Tops,W,Fall/Winter,Micro,White,35.0
10637,Totême,Shoes,M,Collab,Boxy,Green,483.13
10638,Diesel,Bags,W,Capsule,Sport,Gray,675.81
10639,Moncler,Outerwear,W,Pre-Fall,Maxi,Brown,836.17
10640,Kiko Kostadinov,Tops,U,Resort,Micro,White,377.66
10641,VETEMENTS,Outerwear,W,Spring/Summer,A-Line,Gray,100.12
10642,Palm Angels,Outerwear,W,Fall/Winter,Slim,Beige,102.67
10643,Burberry,Tops,W,Resort,A-Line,Gray,509.0
10644,Marni,Bottoms,W,Capsule,Boxy,Metallic,465.24
10645,Comme des Garçons,Dresses,M,Fall/Winter,Maxi,White,362.13
10646,Tory Burch,Bottoms,W,Capsule,Utility,Denim Blue,704.1
10647,Celine,Bags,M,Spring/Summer,Tailored,Denim Blue,192.04
10648,Zimmermann,Tops,W,Resort,Slip,Pink,372.56
10649,Chloé,Accessories,M,Pre-Fall,Maxi,Gray,391.88
10650,Totême,Shoes,W,Resort,Sport,Gray,397.28
10651,Kenzo,Outerwear,W,Spring/Summer,Maxi,Denim Blue,650.53
10652,A.P.C.,Outerwear,M,Spring/Summer,Boxy,Beige,549.44
10653,Celine,Outerwear,M,Fall/Winter,Sport,Denim Blue,425.92
10654,Stone Island,Shoes,W,Resort,Slip,Beige,397.48
10655,Zimmermann,Dresses,M,Fall/Winter,A-Line,White,490.88
10656,Rick Owens,Tops,M,Fall/Winter,Cropped,Black,81.77
10657,Acne Studios,Shoes,M,Collab,Cropped,Brown,47.69
10658,JW Anderson,Tops,M,Collab,Wide-Leg,Beige,456.26
10659,Palm Angels,Bags,W,Pre-Fall,A-Line,Denim Blue,496.34
10660,Ralph Lauren,Shoes,M,Fall/Winter,Micro,Black,35.0
10661,JW Anderson,Tops,W,Spring/Summer,Oversized,Black,523.78
10662,Chloé,Outerwear,U,Capsule,Maxi,Metallic,135.94
10663,Moncler,Shoes,M,Pre-Fall,Boxy,Brown,35.0
10664,The Row,Outerwear,W,Resort,Micro,White,714.44
10665,Miu Miu,Dresses,M,Pre-Fall,Wide-Leg,Gray,585.83
10666,Prada,Shoes,W,Capsule,Utility,Beige,911.78
10667,Loewe,Outerwear,M,Pre-Fall,Cropped,Navy,568.08
10668,Kenzo,Bags,M,Fall/Winter,Slim,Green,414.77
10669,Ralph Lauren,Bottoms,W,Spring/Summer,Cropped,Gray,1018.46
10670,Dries Van Noten,Shoes,M,Pre-Fall,A-Line,Pink,316.32
10671,Tibi,Dresses,M,Spring/Summer,Platform,Green,352.12
10672,Kenzo,Shoes,U,Fall/Winter,Sport,Green,229.36
10673,Off-White,Bottoms,M,Collab,Oversized,Brown,513.08
10674,Palm Angels,Dresses,M,Fall/Winter,Straight,Green,581.39
10675,Tibi,Bottoms,W,Fall/Winter,Slip,Beige,441.11
10676,Fendi,Outerwear,W,Spring/Summer,Wide-Leg,Brown,310.35
10677,VETEMENTS,Shoes,M,Fall/Winter,Boxy,Black,679.55
10678,Zimmermann,Outerwear,U,Spring/Summer,Straight,Beige,359.58
10679,Tory Burch,Bottoms,M,Capsule,Minimal,Metallic,450.77
10680,Ralph Lauren,Bags,W,Collab,Platform,Beige,497.44
10681,Balenciaga,Bags,W,Spring/Summer,Sport,Navy,349.91
10682,Fear of God,Bags,W,Spring/Summer,Maxi,Green,645.99
10683,Comme des Garçons,Shoes,W,Fall/Winter,Minimal,Pink,36.5
10684,A.P.C.,Accessories,W,Pre-Fall,Micro,Black,469.79
10685,VETEMENTS,Accessories,U,Fall/Winter,Minimal,Gray,333.87
10686,Givenchy,Bottoms,W,Resort,Utility,Red,550.76
10687,VETEMENTS,Shoes,W,Capsule,Minimal,Beige,197.17
10688,Diesel,Outerwear,M,Resort,Utility,White,298.81
10689,Tibi,Shoes,U,Spring/Summer,Tailored,Navy,522.32
10690,Givenchy,Tops,M,Collab,Boxy,Green,601.47
10691,Tory Burch,Bags,M,Spring/Summer,Micro,Navy,452.73
10692,Tibi,Outerwear,M,Capsule,Cropped,White,236.53
10693,Tibi,Tops,U,Pre-Fall,Boxy,White,130.24
10694,Fendi,Shoes,M,Fall/Winter,Slip,Beige,673.3
10695,The Row,Dresses,M,Resort,Oversized,Navy,420.43
10696,Kiko Kostadinov,Shoes,M,Spring/Summer,Wide-Leg,Metallic,290.82
10697,Maison Margiela,Dresses,U,Fall/Winter,Maxi,Black,615.11
10698,Jacquemus,Outerwear,M,Collab,Cropped,Brown,553.87
10699,Jacquemus,Dresses,U,Resort,Straight,Red,590.39
10700,Off-White,Bottoms,W,Capsule,Platform,Beige,575.44
10701,Miu Miu,Tops,M,Fall/Winter,Cropped,Beige,372.33
10702,Balenciaga,Bags,W,Spring/Summer,Cropped,Brown,472.38
10703,JW Anderson,Shoes,W,Spring/Summer,A-Line,Denim Blue,236.93
10704,Celine,Shoes,U,Capsule,Sport,Denim Blue,428.99
10705,Acne Studios,Bottoms,M,Spring/Summer,Platform,Red,135.04
